CPU_Percent,RAM_MB,Total_Latency_ms,Inference_Latency_ms
364.4,218.44,227.35,215.40
378.6,218.44,224.18,213.81
371.4,218.44,223.15,213.63
374.2,218.44,223.88,210.52
372.2,218.44,228.00,219.72
372.0,218.44,225.58,214.75
372.2,218.44,209.22,199.82
376.7,218.44,212.02,202.53
374.3,218.44,210.69,197.14
365.6,218.44,207.50,197.01
373.0,218.44,203.35,192.47
370.8,218.44,201.09,189.52
372.4,218.44,211.87,203.21
367.7,218.44,211.73,202.17
372.7,218.44,216.96,207.19
373.1,218.44,216.76,206.74
373.6,218.44,219.13,209.60
365.5,218.44,221.24,211.18
375.7,218.44,220.60,211.65
369.4,218.44,227.16,214.63
370.8,218.44,207.39,198.71
380.6,218.44,207.23,201.45
369.6,218.44,235.15,228.17
365.6,218.44,221.34,213.60
374.5,218.44,213.39,206.15
376.0,218.44,217.88,212.13
367.5,218.44,212.01,205.26
378.2,218.44,229.83,223.21
366.4,218.44,229.03,219.52
372.7,218.44,214.44,208.32
370.1,218.44,213.22,206.69
374.5,218.44,218.75,211.80
368.3,218.44,211.57,203.48
376.9,218.44,204.10,194.24
373.9,218.44,200.39,191.45
376.1,218.44,215.07,208.44
375.3,218.44,215.58,209.34
370.7,218.44,218.29,213.20
372.1,218.44,220.18,214.65
361.8,218.44,226.42,221.18
374.2,218.44,213.59,204.61
370.6,218.44,218.34,212.63
339.5,218.44,258.96,253.07
378.1,218.44,214.01,208.27
370.5,218.44,215.68,210.01
369.2,218.44,211.05,204.08
364.8,218.44,235.49,228.45
376.1,218.44,212.51,205.56
374.0,218.44,213.70,207.68
374.3,218.44,218.86,212.92
366.9,218.44,215.04,208.81
377.8,218.44,208.77,201.26
370.4,218.44,207.63,197.99
378.4,218.44,203.13,196.75
368.2,218.44,211.64,205.37
373.9,218.44,219.05,208.78
373.9,218.44,205.64,199.18
374.3,218.44,208.17,200.37
377.6,218.44,211.60,205.03
372.6,218.44,211.80,205.44
369.0,218.44,219.25,213.47
368.1,218.44,222.58,216.60
374.5,218.44,218.75,211.77
373.1,218.44,203.45,197.18
367.6,218.44,214.63,208.32
372.7,218.44,208.96,202.07
370.7,218.44,210.18,204.48
375.5,218.44,210.09,204.26
364.2,218.44,202.95,196.82
375.6,218.44,215.37,207.74
367.1,218.44,212.15,205.57
372.6,218.44,217.13,211.46
371.9,218.44,217.59,210.82
378.1,218.44,216.66,210.43
367.8,218.44,211.87,205.18
373.4,218.44,219.39,212.40
375.5,218.44,218.14,212.28
372.9,218.44,216.99,211.21
374.5,218.44,224.02,216.56
371.9,218.44,225.50,214.48
373.9,218.44,202.90,193.70
373.4,218.44,208.66,199.68
372.4,218.44,225.34,218.94
371.7,218.44,231.16,225.03
372.5,218.44,222.60,215.84
369.4,218.44,227.18,220.21
371.6,218.44,217.74,210.10
377.1,218.44,235.73,229.11
362.0,218.44,237.25,230.78
369.5,218.44,227.14,220.31
380.9,218.44,220.33,214.00
369.9,218.44,216.07,206.72
374.5,218.44,229.39,220.81
372.5,218.44,209.18,199.73
376.0,218.44,225.81,219.95
373.4,218.44,224.76,218.09
374.6,218.44,229.29,223.19
368.5,218.44,222.23,214.59
375.3,218.44,220.91,214.03
372.2,218.44,222.75,216.26
373.1,218.44,219.57,212.38
373.8,218.44,221.78,215.25
372.1,218.44,212.08,206.25
372.2,218.44,228.15,222.27
378.2,218.44,224.50,214.42
365.9,218.44,218.32,210.57
367.6,218.44,214.70,205.35
376.0,218.45,207.25,201.28
378.8,218.45,213.60,207.91
367.5,218.45,214.74,208.95
371.0,218.45,226.20,220.24
376.1,218.45,212.46,203.01
374.2,218.45,224.26,216.80
373.1,218.45,216.84,210.87
380.1,218.45,223.43,218.31
367.2,218.45,220.37,212.73
368.8,218.45,213.95,208.07
367.0,218.45,212.33,205.37
369.2,218.45,211.03,205.21
375.9,218.45,225.80,217.64
369.0,218.45,213.83,205.86
375.0,218.45,213.14,207.37
375.4,218.45,210.22,204.18
366.3,218.45,215.40,209.34
376.5,218.45,220.25,211.21
358.4,218.45,220.19,213.60
339.7,218.45,249.94,243.57
370.4,218.45,204.93,198.12
370.8,218.45,196.64,190.35
370.2,218.45,218.56,211.86
373.6,218.45,221.92,215.85
371.9,218.45,217.56,211.41
371.4,218.45,212.50,206.71
363.6,218.45,225.26,217.95
333.9,218.45,302.14,296.52
331.7,218.45,301.10,293.62
331.8,218.45,307.11,299.59
329.0,218.45,306.62,299.10
